time	I(Rs)
5.644031761356158e-003	9.882054e-004
5.663563011356157e-003	8.633578e-004
5.683094261356157e-003	7.255244e-004
5.702625511356156e-003	5.767785e-004
5.722156761356156e-003	4.193573e-004
5.741688011356156e-003	2.556286e-004
5.761219261356155e-003	8.805497e-005
5.780750511356155e-003	-8.084307e-005
5.800281761356154e-003	-2.485252e-004
5.819813011356154e-003	-4.124692e-004
5.839344261356154e-003	-5.702093e-004
5.858875511356153e-003	-7.193729e-004
5.878406761356153e-003	-8.577165e-004
5.897938011356152e-003	-9.831593e-004
5.917469261356152e-003	-1.093814e-003
5.937000511356151e-003	-1.188018e-003
5.956531761356151e-003	-1.264352e-003
5.976063011356151e-003	-1.321669e-003
5.995594261356150e-003	-1.359107e-003
6.015125511356150e-003	-1.376103e-003
6.034656761356149e-003	-1.372401e-003
6.054188011356149e-003	-1.348057e-003
6.073719261356149e-003	-1.303436e-003
6.093250511356148e-003	-1.239211e-003
6.112781761356148e-003	-1.156347e-003
6.132313011356147e-003	-1.056091e-003
6.151844261356147e-003	-9.399495e-004
6.171375511356146e-003	-8.096707e-004
6.190906761356146e-003	-6.672136e-004
6.210438011356146e-003	-5.147210e-004
6.229969261356145e-003	-3.544865e-004
6.249500511356145e-003	-1.889203e-004
6.269031761356144e-003	-2.051246e-005
6.288563011356144e-003	1.482039e-004
6.308094261356144e-003	3.146911e-004
6.327625511356143e-003	4.764451e-004
6.347156761356143e-003	6.310329e-004
6.366688011356142e-003	7.761293e-004
6.386219261356142e-003	9.095521e-004
6.405750511356141e-003	1.029294e-003
6.425281761356141e-003	1.133555e-003
6.444813011356141e-003	1.220766e-003
6.464344261356140e-003	1.289616e-003
6.483875511356140e-003	1.339068e-003
6.503406761356139e-003	1.368380e-003
6.522938011356139e-003	1.377110e-003
6.542469261356139e-003	1.365127e-003
6.562000511356138e-003	1.332611e-003
6.581531761356138e-003	1.280051e-003
6.601063011356137e-003	1.208239e-003
6.620594261356137e-003	1.118253e-003
6.640125511356136e-003	1.011448e-003
6.659656761356136e-003	8.894292e-004
6.679188011356136e-003	7.540330e-004
6.698719261356135e-003	6.072954e-004
6.718250511356135e-003	4.514235e-004
6.737781761356134e-003	2.887618e-004
6.757313011356134e-003	1.217568e-004
6.776844261356134e-003	-4.707947e-005
6.796375511356133e-003	-2.152076e-004
6.815906761356133e-003	-3.800989e-004
6.835438011356132e-003	-5.392731e-004
6.854969261356132e-003	-6.903362e-004
6.874500511356132e-003	-8.310159e-004
6.894031761356131e-003	-9.591964e-004
6.913563011356131e-003	-1.072950e-003
6.933094261356130e-003	-1.170565e-003
6.952625511356130e-003	-1.250574e-003
6.972156761356129e-003	-1.311773e-003
6.991688011356129e-003	-1.353241e-003
7.011219261356129e-003	-1.374356e-003
7.030750511356128e-003	-1.374799e-003
7.050281761356128e-003	-1.354564e-003
7.069813011356127e-003	-1.313955e-003
7.089344261356127e-003	-1.253582e-003
7.108875511356127e-003	-1.174355e-003
7.128406761356126e-003	-1.077465e-003
7.147938011356126e-003	-9.643679e-004
7.167469261356125e-003	-8.367663e-004
7.187000511356125e-003	-6.965788e-004
7.206531761356124e-003	-5.459142e-004
7.226063011356124e-003	-3.870385e-004
7.245594261356124e-003	-2.223414e-004
7.265125511356123e-003	-5.430007e-005
7.284656761356123e-003	1.145580e-004
7.304188011356122e-003	2.816929e-004
7.323719261356122e-003	4.445910e-004
7.343250511356122e-003	6.008020e-004
7.362781761356121e-003	7.479764e-004
7.382313011356121e-003	8.839005e-004
7.401844261356120e-003	1.006530e-003
7.421375511356120e-003	1.114020e-003
7.440906761356119e-003	1.204755e-003
7.460438011356119e-003	1.277368e-003
7.479969261356119e-003	1.330769e-003
7.499500511356118e-003	1.364154e-003
7.519031761356118e-003	1.377021e-003
7.538563011356117e-003	1.369176e-003
7.558094261356117e-003	1.340738e-003
7.577625511356117e-003	1.292133e-003
7.597156761356116e-003	1.224094e-003
7.616688011356116e-003	1.137643e-003
7.636219261356115e-003	1.034081e-003
7.655750511356115e-003	9.149649e-004
7.675281761356114e-003	7.820874e-004
7.694813011356114e-003	6.374465e-004
7.714344261356114e-003	4.832178e-004
7.733875511356113e-003	3.217211e-004
7.753406761356113e-003	1.553854e-004
7.772938011356112e-003	-1.328751e-005
7.792469261356112e-003	-1.817605e-004
7.812000511356112e-003	-3.474997e-004
7.831531761356111e-003	-5.080121e-004
7.851063011356111e-003	-6.608836e-004
7.870594261356110e-003	-8.038147e-004
7.890125511356110e-003	-9.346558e-004
7.909656761356109e-003	-1.051439e-003
7.929188011356109e-003	-1.152407e-003
7.948719261356109e-003	-1.236042e-003
7.968250511356108e-003	-1.301086e-003
7.987781761356108e-003	-1.346560e-003
8.007313011356107e-003	-1.371781e-003
8.026844261356107e-003	-1.376369e-003
8.046375511356107e-003	-1.360255e-003
8.065906761356106e-003	-1.323681e-003
8.085438011356106e-003	-1.267199e-003
8.104969261356105e-003	-1.191656e-003
8.124500511356105e-003	-1.098190e-003
8.144031761356104e-003	-9.882054e-004
8.163563011356104e-003	-8.633578e-004
8.183094261356104e-003	-7.255244e-004
8.202625511356103e-003	-5.767785e-004
8.222156761356103e-003	-4.193573e-004
8.241688011356102e-003	-2.556286e-004
8.261219261356102e-003	-8.805497e-005
8.280750511356102e-003	8.084307e-005
8.300281761356101e-003	2.485252e-004
8.319813011356101e-003	4.124692e-004
8.339344261356100e-003	5.702093e-004
8.358875511356100e-003	7.193729e-004
8.378406761356099e-003	8.577165e-004
8.397938011356099e-003	9.831593e-004
8.417469261356099e-003	1.093814e-003
8.437000511356098e-003	1.188018e-003
8.456531761356098e-003	1.264352e-003
8.476063011356097e-003	1.321669e-003
8.495594261356097e-003	1.359107e-003
8.515125511356097e-003	1.376103e-003
8.534656761356096e-003	1.372401e-003
8.554188011356096e-003	1.348057e-003
8.573719261356095e-003	1.303436e-003
8.593250511356095e-003	1.239211e-003
8.612781761356094e-003	1.156347e-003
8.632313011356094e-003	1.056091e-003
8.651844261356094e-003	9.399495e-004
8.671375511356093e-003	8.096707e-004
8.690906761356093e-003	6.672136e-004
8.710438011356092e-003	5.147210e-004
8.729969261356092e-003	3.544865e-004
8.749500511356092e-003	1.889203e-004
8.769031761356091e-003	2.051246e-005
8.788563011356091e-003	-1.482039e-004
8.808094261356090e-003	-3.146911e-004
8.827625511356090e-003	-4.764451e-004
8.847156761356089e-003	-6.310329e-004
8.866688011356089e-003	-7.761293e-004
8.886219261356089e-003	-9.095521e-004
8.905750511356088e-003	-1.029294e-003
8.925281761356088e-003	-1.133555e-003
8.944813011356087e-003	-1.220766e-003
8.964344261356087e-003	-1.289616e-003
8.983875511356087e-003	-1.339068e-003
9.003406761356086e-003	-1.368380e-003
9.022938011356086e-003	-1.377110e-003
9.042469261356085e-003	-1.365127e-003
9.062000511356085e-003	-1.332611e-003
9.081531761356084e-003	-1.280051e-003
9.101063011356084e-003	-1.208239e-003
9.120594261356084e-003	-1.118253e-003
9.140125511356083e-003	-1.011448e-003
9.159656761356083e-003	-8.894292e-004
9.179188011356082e-003	-7.540330e-004
9.198719261356082e-003	-6.072954e-004
9.218250511356082e-003	-4.514235e-004
9.237781761356081e-003	-2.887618e-004
9.257313011356081e-003	-1.217568e-004
9.276844261356080e-003	4.707947e-005
9.296375511356080e-003	2.152076e-004
9.315906761356079e-003	3.800989e-004
9.335438011356079e-003	5.392731e-004
9.354969261356079e-003	6.903362e-004
9.374500511356078e-003	8.310159e-004
9.394031761356078e-003	9.591964e-004
9.413563011356077e-003	1.072950e-003
9.433094261356077e-003	1.170565e-003
9.452625511356077e-003	1.250574e-003
9.472156761356076e-003	1.311773e-003
9.491688011356076e-003	1.353241e-003
9.511219261356075e-003	1.374356e-003
9.530750511356075e-003	1.374799e-003
9.550281761356074e-003	1.354564e-003
9.569813011356074e-003	1.313955e-003
9.589344261356074e-003	1.253582e-003
9.608875511356073e-003	1.174355e-003
9.628406761356073e-003	1.077465e-003
9.647938011356072e-003	9.643679e-004
9.667469261356072e-003	8.367663e-004
9.687000511356072e-003	6.965788e-004
9.706531761356071e-003	5.459142e-004
9.726063011356071e-003	3.870385e-004
9.745594261356070e-003	2.223414e-004
